Genobysite,Genobysiteramp,Site,Species,Treatment,RampType,PAM,Replicate,Geno,Color_1,Color_2,ColorChange,avg_26_bygeno,sd_26_bygeno,PAMChange
1_Pavona_clavus_Darwin,1_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,32.5,Heat,0.525,B,1,5,4,-1,NA,NA,NA
6_Pocillopora_sp_Darwin,6_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,32.5,Heat,0.519,B,6,5,4,-1,0.506,0.03111269837220812,0.013000000000000012
2_Pavona_clavus_Darwin,2_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,32.5,Heat,0.485,B,2,3,3,0,0.579,0.019798989873223347,-0.09399999999999997
7_Pocillopora_sp_Darwin,7_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,32.5,Heat,0.536,B,7,3.5,3.5,0,0.585,0.009899494936611674,-0.04899999999999993
1_Pocillopora_sp_Darwin,1_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,32.5,Heat,0.555,B,1,3.5,3.5,0,0.5645,0.009192388155425047,-0.009499999999999953
5_Pavona_clavus_Darwin,5_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,32.5,Heat,0.422,B,5,2.5,2.5,0,0.535,0.007071067811865481,-0.11300000000000004
3_Pavona_clavus_Darwin,3_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,32.5,Heat,0.538,B,3,4,3.5,-0.5,0.514,0.0014142135623730963,0.02400000000000002
3_Pocillopora_sp_Darwin,3_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,32.5,Heat,0.544,B,3,3,3,0,0.545,0.019798989873223347,-0.0010000000000000009
4_Pavona_clavus_Darwin,4_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,32.5,Heat,0.568,B,4,4,3,-1,0.5155000000000001,0.036062445840513956,0.05249999999999988
6_Pavona_clavus_Darwin,6_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,32.5,Heat,0.541,B,6,4,4,0,0.5435000000000001,0.010606601717798222,-0.0025000000000000577
8_Pavona_clavus_Darwin,8_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,32.5,Heat,0.534,B,8,4.5,4.5,0,0.5115000000000001,0.013435028842544414,0.022499999999999964
6_Pavona_clavus_Darwin,6_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,34,Heat,NA,B,6,2.5,1,-1.5,0.5435000000000001,0.010606601717798222,NA
1_Pavona_clavus_Darwin,1_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,34,Heat,NA,B,1,3,1,-2,NA,NA,NA
7_Pocillopora_sp_Darwin,7_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,34,Heat,NA,B,7,5,2,-3,0.585,0.009899494936611674,NA
2_Pavona_clavus_Darwin,2_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,34,Heat,NA,B,2,3,1.5,-1.5,0.579,0.019798989873223347,NA
3_Pavona_clavus_Darwin,3_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,34,Heat,NA,B,3,2.5,1,-1.5,0.514,0.0014142135623730963,NA
5_Pavona_clavus_Darwin,5_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,34,Heat,NA,B,5,3,1,-2,0.535,0.007071067811865481,NA
4_Pocillopora_sp_Darwin,4_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,34,Heat,NA,B,4,3,1,-2,0.548,0.018384776310850254,NA
6_Pocillopora_sp_Darwin,6_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,34,Heat,NA,B,6,5,1,-4,0.506,0.03111269837220812,NA
8_Pavona_clavus_Darwin,8_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,34,Heat,NA,B,8,3,1,-2,0.5115000000000001,0.013435028842544414,NA
3_Pocillopora_sp_Darwin,3_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,34,Heat,NA,B,3,3.5,1,-2.5,0.545,0.019798989873223347,NA
5_Pocillopora_sp_Darwin,5_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,34,Heat,NA,B,5,3.5,1,-2.5,0.5535,0.053033008588991036,NA
4_Pavona_clavus_Darwin,4_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,34,Heat,NA,B,4,2.5,1,-1.5,0.5155000000000001,0.036062445840513956,NA
7_Pavona_clavus_Darwin,7_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,34,Heat,NA,B,7,3,2.5,-0.5,0.489,0.007071067811865481,NA
8_Pocillopora_sp_Darwin,8_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,34,Heat,NA,B,8,4,1.5,-2.5,0.5905,0.03323401871576776,NA
1_Pocillopora_sp_Darwin,1_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,34,Heat,NA,B,1,5,3,-2,0.5645,0.009192388155425047,NA
2_Pocillopora_sp_Darwin,2_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,34,Heat,NA,B,2,4.5,3,-1.5,0.5305,0.020506096654409896,NA
4_Pocillopora_sp_Darwin,4_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,35.5,Heat,0.355,B,4,4,1,-3,0.548,0.018384776310850254,-0.19300000000000006
6_Pavona_clavus_Darwin,6_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,35.5,Heat,0.444,B,6,3,1,-2,0.5435000000000001,0.010606601717798222,-0.09950000000000009
8_Pavona_clavus_Darwin,8_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,35.5,Heat,0.434,B,8,4.5,2.5,-2,0.5115000000000001,0.013435028842544414,-0.07750000000000007
3_Pocillopora_sp_Darwin,3_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,35.5,Heat,0.449,B,3,3.5,1,-2.5,0.545,0.019798989873223347,-0.09600000000000003
7_Pavona_clavus_Darwin,7_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,35.5,Heat,0.354,B,7,2.5,2,-0.5,0.489,0.007071067811865481,-0.135
3_Pavona_clavus_Darwin,3_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,35.5,Heat,0.397,B,3,2.5,1.5,-1,0.514,0.0014142135623730963,-0.11699999999999999
8_Pocillopora_sp_Darwin,8_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,35.5,Heat,0.464,B,8,4,2,-2,0.5905,0.03323401871576776,-0.1265
6_Pocillopora_sp_Darwin,6_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,35.5,Heat,0.35,B,6,4,1,-3,0.506,0.03111269837220812,-0.15600000000000003
4_Pavona_clavus_Darwin,4_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,35.5,Heat,0.357,B,4,2.5,1,-1.5,0.5155000000000001,0.036062445840513956,-0.15850000000000009
1_Pocillopora_sp_Darwin,1_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,35.5,Heat,0.464,B,1,3,1,-2,0.5645,0.009192388155425047,-0.10049999999999998
5_Pocillopora_sp_Darwin,5_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,35.5,Heat,0.489,B,5,4.5,1,-3.5,0.5535,0.053033008588991036,-0.0645
2_Pavona_clavus_Darwin,2_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,35.5,Heat,0.449,B,2,3,1,-2,0.579,0.019798989873223347,-0.12999999999999995
1_Pavona_clavus_Darwin,1_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,35.5,Heat,0.493,B,1,5,2.5,-2.5,NA,NA,NA
2_Pocillopora_sp_Darwin,2_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,35.5,Heat,0.413,B,2,4,1,-3,0.5305,0.020506096654409896,-0.1175
7_Pocillopora_sp_Darwin,7_Pocillopora_sp_Darwin_Heat,Darwin,Pocillopora_sp,35.5,Heat,0.352,B,7,4,1,-3,0.585,0.009899494936611674,-0.23299999999999998
5_Pavona_clavus_Darwin,5_Pavona_clavus_Darwin_Heat,Darwin,Pavona_clavus,35.5,Heat,0.418,B,5,1.5,1,-0.5,0.535,0.007071067811865481,-0.11700000000000005
1_Pocillopora_sp_Wolf2,1_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,26,Heat,0.566,A,1,4.5,4.5,0,0.5765,0.014849242404917511,-0.010500000000000065
5_Pavona_clavus_Wolf2,5_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,26,Heat,0.514,A,5,3,3,0,0.5475,0.04737615433949865,-0.033499999999999974
2_Pavona_clavus_Wolf2,2_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,26,Heat,0.494,A,2,3,2.5,-0.5,0.498,0.005656854249492385,-0.0040000000000000036
1_Pavona_clavus_Wolf2,1_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,26,Heat,0.526,A,1,3,3,0,0.518,0.01131370849898477,0.008000000000000007
6_Pavona_clavus_Wolf2,6_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,26,Heat,0.533,A,6,5,4.5,-0.5,0.5355000000000001,0.0035355339059327407,-0.0025000000000000577
3_Pocillopora_sp_Wolf2,3_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,26,Heat,0.567,A,3,4.5,4.5,0,0.5625,0.006363961030678855,0.0044999999999999485
3_Pavona_clavus_Wolf2,3_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,26,Heat,0.523,A,3,3,3,0,0.5245,0.0021213203435596446,-0.0014999999999999458
5_Pocillopora_sp_Wolf2,5_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,26,Heat,0.601,A,5,3.5,3,-0.5,0.5805,0.028991378028648394,0.020499999999999963
6_Pocillopora_sp_Wolf2,6_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,26,Heat,0.643,A,6,5,5,0,0.612,0.043840620433565985,0.031000000000000028
4_Pavona_clavus_Wolf2,4_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,26,Heat,0.494,A,4,4,3.5,-0.5,0.491,0.004242640687119289,0.0030000000000000027
8_Pavona_clavus_Wolf2,8_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,26,Heat,0.488,A,8,3,3,0,0.5,0.016970562748477157,-0.01200000000000001
8_Pocillopora_sp_Wolf2,8_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,26,Heat,0.63,A,8,3.5,3.5,0,0.6045,0.036062445840513956,0.025499999999999967
2_Pocillopora_sp_Wolf2,2_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,26,Heat,0.572,A,2,5,5,0,0.585,0.018384776310850254,-0.013000000000000012
7_Pavona_clavus_Wolf2,7_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,26,Heat,0.474,A,7,4,4,0,0.45199999999999996,0.031112698372208078,0.02200000000000002
4_Pocillopora_sp_Wolf2,4_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,26,Heat,0.585,A,4,4,4,0,0.593,0.01131370849898477,-0.008000000000000007
7_Pocillopora_sp_Wolf2,7_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,26,Heat,0.57,A,7,5,5,0,0.572,0.0028284271247461927,-0.0020000000000000018
6_Pavona_clavus_Wolf2,6_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,32.5,Heat,0.528,A,6,5,5,0,0.5355000000000001,0.0035355339059327407,-0.007500000000000062
2_Pavona_clavus_Wolf2,2_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,32.5,Heat,0.482,A,2,3,3,0,0.498,0.005656854249492385,-0.016000000000000014
5_Pocillopora_sp_Wolf2,5_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,32.5,Heat,0.584,A,5,4.5,4.5,0,0.5805,0.028991378028648394,0.0034999999999999476
6_Pocillopora_sp_Wolf2,6_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,32.5,Heat,0.575,A,6,5,5,0,0.612,0.043840620433565985,-0.03700000000000003
7_Pavona_clavus_Wolf2,7_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,32.5,Heat,0.448,A,7,3,3,0,0.45199999999999996,0.031112698372208078,-0.003999999999999948
3_Pavona_clavus_Wolf2,3_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,32.5,Heat,0.505,A,3,4,4,0,0.5245,0.0021213203435596446,-0.019499999999999962
8_Pavona_clavus_Wolf2,8_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,32.5,Heat,0.482,A,8,3,3,0,0.5,0.016970562748477157,-0.018000000000000016
4_Pavona_clavus_Wolf2,4_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,32.5,Heat,0.483,A,4,4,3.5,-0.5,0.491,0.004242640687119289,-0.008000000000000007
7_Pocillopora_sp_Wolf2,7_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,32.5,Heat,0.56,A,7,5,5,0,0.572,0.0028284271247461927,-0.0119999999999999
5_Pavona_clavus_Wolf2,5_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,32.5,Heat,0.466,A,5,3,3,0,0.5475,0.04737615433949865,-0.08149999999999996
2_Pocillopora_sp_Wolf2,2_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,32.5,Heat,0.517,A,2,4.5,4.5,0,0.585,0.018384776310850254,-0.06799999999999995
3_Pocillopora_sp_Wolf2,3_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,32.5,Heat,0.514,A,3,5,5,0,0.5625,0.006363961030678855,-0.04849999999999999
8_Pocillopora_sp_Wolf2,8_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,32.5,Heat,0.538,A,8,3.5,3.5,0,0.6045,0.036062445840513956,-0.0665
4_Pocillopora_sp_Wolf2,4_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,32.5,Heat,0.598,A,4,4,4,0,0.593,0.01131370849898477,0.0050000000000000044
1_Pavona_clavus_Wolf2,1_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,32.5,Heat,0.494,A,1,4,3,-1,0.518,0.01131370849898477,-0.02400000000000002
1_Pocillopora_sp_Wolf2,1_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,32.5,Heat,0.542,A,1,4,4,0,0.5765,0.014849242404917511,-0.034499999999999975
1_Pavona_clavus_Wolf2,1_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,34,Heat,0.528,A,1,4,3,-1,0.518,0.01131370849898477,0.010000000000000009
7_Pocillopora_sp_Wolf2,7_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,34,Heat,0.572,A,7,4.5,4.5,0,0.572,0.0028284271247461927,0
2_Pocillopora_sp_Wolf2,2_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,34,Heat,0.557,A,2,5,5,0,0.585,0.018384776310850254,-0.027999999999999914
3_Pocillopora_sp_Wolf2,3_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,34,Heat,0.575,A,3,4.5,4,-0.5,0.5625,0.006363961030678855,0.012499999999999956
1_Pocillopora_sp_Wolf2,1_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,34,Heat,0.449,A,1,3.5,3.5,0,0.5765,0.014849242404917511,-0.1275
7_Pavona_clavus_Wolf2,7_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,34,Heat,0.455,A,7,3,3,0,0.45199999999999996,0.031112698372208078,0.003000000000000058
5_Pavona_clavus_Wolf2,5_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,34,Heat,0.51,A,5,3.5,3.5,0,0.5475,0.04737615433949865,-0.03749999999999998
2_Pavona_clavus_Wolf2,2_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,34,Heat,0.456,A,2,3,3,0,0.498,0.005656854249492385,-0.04199999999999998
6_Pavona_clavus_Wolf2,6_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,34,Heat,0.508,A,6,5,4.5,-0.5,0.5355000000000001,0.0035355339059327407,-0.02750000000000008
3_Pavona_clavus_Wolf2,3_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,34,Heat,0.476,A,3,4,3.5,-0.5,0.5245,0.0021213203435596446,-0.04849999999999999
4_Pavona_clavus_Wolf2,4_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,34,Heat,0.484,A,4,4,3.5,-0.5,0.491,0.004242640687119289,-0.007000000000000006
8_Pocillopora_sp_Wolf2,8_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,34,Heat,0.595,A,8,4.5,4,-0.5,0.6045,0.036062445840513956,-0.009500000000000064
6_Pocillopora_sp_Wolf2,6_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,34,Heat,0.599,A,6,4,4,0,0.612,0.043840620433565985,-0.013000000000000012
5_Pocillopora_sp_Wolf2,5_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,34,Heat,0.545,A,5,4,4,0,0.5805,0.028991378028648394,-0.035499999999999976
4_Pocillopora_sp_Wolf2,4_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,34,Heat,0.569,A,4,5,4,-1,0.593,0.01131370849898477,-0.02400000000000002
8_Pavona_clavus_Wolf2,8_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,34,Heat,0.483,A,8,3.5,3,-0.5,0.5,0.016970562748477157,-0.017000000000000015
7_Pavona_clavus_Wolf2,7_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,35.5,Heat,0.4,A,7,4,2.5,-1.5,0.45199999999999996,0.031112698372208078,-0.051999999999999935
6_Pavona_clavus_Wolf2,6_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,35.5,Heat,0.498,A,6,4.5,3,-1.5,0.5355000000000001,0.0035355339059327407,-0.03750000000000009
2_Pocillopora_sp_Wolf2,2_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,35.5,Heat,0.505,A,2,4,1,-3,0.585,0.018384776310850254,-0.07999999999999996
1_Pocillopora_sp_Wolf2,1_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,35.5,Heat,0.487,A,1,3.5,3,-0.5,0.5765,0.014849242404917511,-0.08950000000000002
7_Pocillopora_sp_Wolf2,7_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,35.5,Heat,0.481,A,7,4.5,1,-3.5,0.572,0.0028284271247461927,-0.09099999999999997
1_Pavona_clavus_Wolf2,1_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,35.5,Heat,0.47,A,1,3.5,1,-2.5,0.518,0.01131370849898477,-0.04800000000000004
5_Pocillopora_sp_Wolf2,5_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,35.5,Heat,0.463,A,5,3,1,-2,0.5805,0.028991378028648394,-0.1175
3_Pavona_clavus_Wolf2,3_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,35.5,Heat,0.423,A,3,3.5,1.5,-2,0.5245,0.0021213203435596446,-0.10149999999999998
8_Pavona_clavus_Wolf2,8_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,35.5,Heat,0.442,A,8,3.5,3.5,0,0.5,0.016970562748477157,-0.057999999999999996
8_Pocillopora_sp_Wolf2,8_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,35.5,Heat,0.465,A,8,5,3,-2,0.6045,0.036062445840513956,-0.1395
6_Pocillopora_sp_Wolf2,6_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,35.5,Heat,0.57,A,6,4,2.5,-1.5,0.612,0.043840620433565985,-0.04200000000000004
3_Pocillopora_sp_Wolf2,3_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,35.5,Heat,0.525,A,3,4,1.5,-2.5,0.5625,0.006363961030678855,-0.03749999999999998
4_Pocillopora_sp_Wolf2,4_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,35.5,Heat,0.461,A,4,4,1,-3,0.593,0.01131370849898477,-0.13199999999999995
2_Pavona_clavus_Wolf2,2_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,35.5,Heat,0.393,A,2,3,1.5,-1.5,0.498,0.005656854249492385,-0.10499999999999998
4_Pavona_clavus_Wolf2,4_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,35.5,Heat,0.453,A,4,4,2,-2,0.491,0.004242640687119289,-0.03799999999999998
5_Pavona_clavus_Wolf2,5_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,35.5,Heat,0.474,A,5,4,2.5,-1.5,0.5475,0.04737615433949865,-0.07350000000000001
1_Pocillopora_sp_Wolf2,1_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,26,Heat,0.587,B,1,5,5,0,0.5765,0.014849242404917511,0.010499999999999954
3_Pocillopora_sp_Wolf2,3_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,26,Heat,0.558,B,3,4,4,0,0.5625,0.006363961030678855,-0.0044999999999999485
2_Pavona_clavus_Wolf2,2_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,26,Heat,0.502,B,2,3,2.5,-0.5,0.498,0.005656854249492385,0.0040000000000000036
8_Pavona_clavus_Wolf2,8_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,26,Heat,0.512,B,8,4,4,0,0.5,0.016970562748477157,0.01200000000000001
8_Pocillopora_sp_Wolf2,8_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,26,Heat,0.579,B,8,3,3,0,0.6045,0.036062445840513956,-0.025500000000000078
4_Pavona_clavus_Wolf2,4_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,26,Heat,0.488,B,4,4,4,0,0.491,0.004242640687119289,-0.0030000000000000027
7_Pocillopora_sp_Wolf2,7_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,26,Heat,0.574,B,7,5,5,0,0.572,0.0028284271247461927,0.0020000000000000018
6_Pavona_clavus_Wolf2,6_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,26,Heat,0.538,B,6,5,5,0,0.5355000000000001,0.0035355339059327407,0.0024999999999999467
4_Pocillopora_sp_Wolf2,4_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,26,Heat,0.601,B,4,4.5,4.5,0,0.593,0.01131370849898477,0.008000000000000007
1_Pavona_clavus_Wolf2,1_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,26,Heat,0.51,B,1,3.5,3,-0.5,0.518,0.01131370849898477,-0.008000000000000007
6_Pocillopora_sp_Wolf2,6_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,26,Heat,0.581,B,6,4.5,4.5,0,0.612,0.043840620433565985,-0.031000000000000028
5_Pocillopora_sp_Wolf2,5_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,26,Heat,0.56,B,5,3,2.5,-0.5,0.5805,0.028991378028648394,-0.020499999999999963
7_Pavona_clavus_Wolf2,7_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,26,Heat,0.43,B,7,4,4,0,0.45199999999999996,0.031112698372208078,-0.021999999999999964
2_Pocillopora_sp_Wolf2,2_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,26,Heat,0.598,B,2,4,3.5,-0.5,0.585,0.018384776310850254,0.013000000000000012
3_Pavona_clavus_Wolf2,3_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,26,Heat,0.526,B,3,4.5,4.5,0,0.5245,0.0021213203435596446,0.0015000000000000568
5_Pavona_clavus_Wolf2,5_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,26,Heat,0.581,B,5,4,4,0,0.5475,0.04737615433949865,0.033499999999999974
5_Pavona_clavus_Wolf2,5_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,32.5,Heat,0.483,B,5,3.5,3.5,0,0.5475,0.04737615433949865,-0.0645
8_Pavona_clavus_Wolf2,8_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,32.5,Heat,0.487,B,8,3,3,0,0.5,0.016970562748477157,-0.013000000000000012
1_Pavona_clavus_Wolf2,1_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,32.5,Heat,0.507,B,1,4,3.5,-0.5,0.518,0.01131370849898477,-0.01100000000000001
6_Pavona_clavus_Wolf2,6_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,32.5,Heat,0.483,B,6,5,5,0,0.5355000000000001,0.0035355339059327407,-0.0525000000000001
1_Pocillopora_sp_Wolf2,1_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,32.5,Heat,0.555,B,1,4,4,0,0.5765,0.014849242404917511,-0.021499999999999964
3_Pavona_clavus_Wolf2,3_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,32.5,Heat,0.51,B,3,4,4,0,0.5245,0.0021213203435596446,-0.014499999999999957
8_Pocillopora_sp_Wolf2,8_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,32.5,Heat,0.569,B,8,5,5,0,0.6045,0.036062445840513956,-0.03550000000000009
3_Pocillopora_sp_Wolf2,3_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,32.5,Heat,0.578,B,3,4.5,4.5,0,0.5625,0.006363961030678855,0.015499999999999958
7_Pocillopora_sp_Wolf2,7_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,32.5,Heat,0.558,B,7,4.5,4.5,0,0.572,0.0028284271247461927,-0.013999999999999901
4_Pocillopora_sp_Wolf2,4_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,32.5,Heat,0.562,B,4,3,3,0,0.593,0.01131370849898477,-0.030999999999999917
2_Pavona_clavus_Wolf2,2_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,32.5,Heat,0.513,B,2,3,3,0,0.498,0.005656854249492385,0.015000000000000013
7_Pavona_clavus_Wolf2,7_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,32.5,Heat,0.449,B,7,4,4,0,0.45199999999999996,0.031112698372208078,-0.002999999999999947
6_Pocillopora_sp_Wolf2,6_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,32.5,Heat,0.575,B,6,4,3.5,-0.5,0.612,0.043840620433565985,-0.03700000000000003
5_Pocillopora_sp_Wolf2,5_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,32.5,Heat,0.563,B,5,3,4,1,0.5805,0.028991378028648394,-0.01750000000000007
4_Pavona_clavus_Wolf2,4_Pavona_clavus_Wolf2_Heat,Wolf2,Pavona_clavus,32.5,Heat,0.472,B,4,4,4,0,0.491,0.004242640687119289,-0.019000000000000017
2_Pocillopora_sp_Wolf2,2_Pocillopora_sp_Wolf2_Heat,Wolf2,Pocillopora_sp,32.5,Heat,0.529,B,2,4.5,4.5,0,0.585,0.018384776310850254,-0.05599999999999994
